airfoil,angle_of_attack,reynolds_number,velocity,Cl,Cd
NACA2412,14.148960380761924,2783318.893203361,20.27683119907412,1.4662557774883356,0.4093895137668564
NACA6409,-4.822734297730622,3238368.1363968397,161.70266929435158,-0.542662170894282,0.056449018574806546
NACA6409,14.956417113639564,1371300.938233574,63.47392548694748,1.5773848539219737,0.4572241646543064
NACA0012,8.536425977147912,514778.892564682,64.13413643516192,0.8987308321118054,0.15198951874095612
NACA0012,11.56938598898234,684431.1929947428,170.25246014153106,1.1534068999156355,0.2807419403018874
NACA6409,0.8923879269238633,1200453.6750041153,32.350353226056086,0.08180231330151665,0.009625958978341582
NACA2412,-4.713694446658801,2550969.8840616476,92.08327913914796,-0.4473388839034504,0.0525330339026631
NACA2412,9.757390371230601,4218169.477675498,54.369337492664386,1.051781598726249,0.19975622720958672
NACA0012,11.682891940013516,3536337.3762330823,153.4405650532028,1.1733695799358521,0.28276325846932693
NACA6409,9.809522639070384,3966298.960590031,172.20598558730103,0.9881538090059997,0.20537142844653247
NACA0012,-2.142994253983228,1819780.5572378477,185.86124632778,-0.21339350151702924,0.01972369564932007
NACA0012,10.06855844513938,2082803.3340778959,78.70317989127005,1.095957050149012,0.21388466929459415
NACA4412,10.378455642152819,2029041.2413540029,40.52744287641432,1.0194014090684307,0.22597375540743395
NACA4412,8.170810313401098,1040178.6035820574,38.0972410966365,0.8156056514091563,0.14398720552016106
NACA4412,10.322318655911724,399961.62490350293,118.01485614366646,1.1054036483042222,0.22371998387454048
NACA2412,11.918428793554643,2995488.854853411,237.54421408442445,1.1991934210361075,0.2902324215289269
NACA6409,7.2720822847491675,4947161.748760872,70.07767787681567,0.784061171477193,0.11526652454264628
NACA6409,-3.227905720606419,917465.5542562879,79.05056830855634,-0.3683545749057898,0.0331632729033896
NACA6409,4.752556193344217,328755.6175064414,43.204424484347555,0.46499099325299603,0.06305824276340233
NACA6409,-3.4470133065678987,3919705.2409372716,159.28116299560395,-0.27047962873477843,0.0313551836062333
NACA4412,3.1508606206486167,1337671.4327551485,176.37076100785023,0.2812690762766844,0.03070200522215708
NACA2412,3.142129782512553,4165254.646229349,167.8741778769748,0.30664802626276993,0.02860386598455609
NACA2412,-3.6798031171951684,3549289.6684691254,218.05995590029968,-0.3551460501749429,0.04117720577043226
NACA4412,1.976410679389586,4733800.331548942,131.8779420559965,0.14818334203930927,0.015104832825627447
NACA2412,-2.7800380241737033,2103743.455207693,50.92511937642482,-0.29869430834846517,0.026707101812335016
NACA4412,11.164704200184442,3343652.213308107,86.56318006201491,1.1221022541097263,0.2564868175562238
NACA6409,13.953760519289414,2377788.4259850266,172.35889388691092,1.3977101386370396,0.39877773192323834
NACA4412,-3.553670494841228,3189884.616811863,161.01805396055877,-0.291349448442266,0.035188521310310576
NACA6409,14.10230414583403,2303034.639437913,142.13071984088137,1.4873032743250156,0.4098893478066946
NACA6409,5.451531986734903,1024298.0074779667,177.08181629839805,0.5023489550734448,0.06728406835247054
NACA0012,0.9913135590774775,2588697.3384165666,166.59989558585886,0.10469478186612223,0.013292171242516483
NACA4412,-3.46275849447673,2690062.5870434674,222.7047245769389,-0.3125634340264347,0.03401894822891739
NACA0012,5.0124853614083555,4071958.8564747893,154.78376682000822,0.5770659094307954,0.06079560576923807
NACA4412,10.890310889814973,3704051.458388548,199.07831250112798,1.1249556038473538,0.24911440798301548
NACA4412,9.141729545333963,3352578.957313076,77.2026458722876,0.9287186246130129,0.17457732477405324
NACA0012,-3.9954797707205247,655596.7682076055,175.98199445548565,-0.36622085047292097,0.04354890714277106
NACA0012,-3.5419632926419298,3631019.8242522036,227.50464722801541,-0.32050788754737997,0.03395319822666687
NACA4412,3.0574656526527413,2551495.2661371226,108.71843541696165,0.25936085065105574,0.030887939344256158
NACA2412,0.9058098809588655,4481087.72692018,199.19396308788873,0.10022092772119999,0.012310098349961189
NACA6409,-0.35231353887904326,4607367.57723966,186.70153927495014,0.03772669582153025,0.00982919289632084
NACA0012,0.6200899781742724,370267.29394874873,33.69102528051917,0.05164115938272701,0.009588971223882697
NACA6409,11.069654865937693,4121143.645736946,153.74691121353663,1.1134378187211416,0.25672110769066675
NACA2412,13.58456107263708,284717.21307108604,49.94355031618455,1.346330284787407,0.38160250244337524
NACA2412,3.1020538905513284,1899131.165905611,242.48340961303597,0.1945124142747891,0.0281797735980489
NACA2412,13.122220042649943,2757269.880543288,206.62372562115092,1.3132515131267284,0.35211930456388496
NACA0012,1.4299140249576396,825693.9132729245,45.23647428683763,0.1580809990284076,0.015477730323431567
NACA2412,4.528739726875832,3756937.6815884765,48.00295945896603,0.42724930314353815,0.04812190514349937
NACA0012,-0.47942004368000557,140938.050443479,156.72898662990235,-0.10567385181223696,0.007848662281398334
NACA2412,7.809520843516879,926135.3373267805,99.32451005983216,0.7369217613626055,0.12985183105959336
NACA6409,14.57962230349618,2945904.466282031,28.028347586815133,1.4961716111563963,0.434299872059129
NACA6409,7.069861920867574,3600499.053982733,144.5775468016022,0.8056124307391026,0.10729323138183579
NACA4412,2.1562816822709774,4591551.203200189,109.20437292774479,0.2847498352723694,0.015421501567831558
NACA6409,7.9563489198105675,3556933.594479657,43.24759324550081,0.7284175917395291,0.13433608787886733
NACA4412,-2.5415864306922487,3391718.424248843,204.441690218876,-0.21142727754168972,0.024204272062503165
NACA6409,12.773181605307972,2032271.617118255,230.46765601412537,1.2441600417403327,0.33376524850010236
NACA0012,5.061679015596727,106293.68508132693,194.0166048232499,0.4770545484342339,0.06056064955795617
NACA6409,3.986994840792841,688780.3678045475,209.15713130374377,0.37560070418071995,0.04568565264574859
NACA4412,6.717295769070384,2719317.2693045917,69.792830471207,0.70703292439981,0.10014577663828758
NACA4412,7.495677255788049,3408136.4406376565,80.62177871127824,0.7975303944012568,0.1230554170253357
NACA2412,-3.5644838754697394,2145496.591092666,67.96133426881318,-0.36134994111096336,0.03351901056046445
NACA0012,8.652344424468048,3680327.156489112,195.96458921407972,0.8611809053964036,0.1640530777866469
NACA6409,-0.1613663936894083,2657125.247127676,238.02092815493432,0.007076547792848824,0.008969489247747793
NACA2412,9.279052650131796,463463.3584121298,184.8725575487976,0.9563049919893917,0.18174542679893277
NACA6409,11.450695887683935,1040879.6297429493,222.73735592229787,1.20388087410632,0.2748709899803783
NACA6409,11.079170151050405,4215991.29389532,166.90079182312968,1.0436984163295806,0.2551325539821453
NACA2412,6.050019348157782,3652072.4584597535,109.16177712852378,0.6060033018059797,0.08330124579151746
NACA2412,5.403397846215023,4484333.736361225,117.92517143397019,0.48693856582694345,0.06783003992738405
NACA2412,-2.1424807732117657,676030.5206925892,37.32392939850311,-0.2167951912743467,0.01863078297104972
NACA2412,10.506923008062712,4952090.419613862,27.235154906585997,1.0393835364222332,0.2315318662163714
NACA2412,0.4281876089342873,1126092.8983546747,179.9593889634878,0.040481288198293615,0.011472575635285935
NACA6409,4.933908456358932,157721.39380454586,120.83864516257154,0.4534037012303666,0.05740040844903522
NACA2412,0.6854818585503342,4987372.401362415,147.00946565256478,-0.005816303805338027,0.009407609844509382
NACA0012,-2.323432740006137,1477262.0386810543,148.26208695315574,-0.33706515033635887,0.019578407216949728
NACA4412,7.591153937834731,3373295.3173115435,83.79643706665932,0.7525563860702311,0.12244872818740796
NACA2412,-3.9133593035419234,965743.3394638955,129.45527749078286,-0.4128859856458393,0.037447901560197665
NACA2412,9.972904682524,2943119.8077757945,128.27485098357153,0.9634935850122086,0.2095119899078681
NACA6409,1.3517359052223332,4529771.43362734,109.33826088240711,0.20130101366381636,0.015531571521284706
NACA2412,-4.997306139910293,1668887.7203993492,208.75533818224622,-0.5427025233307949,0.061688227898260665
NACA2412,5.222582784744596,3384244.48261736,123.76772084814706,0.5930999825813997,0.05978675934074791
NACA2412,-4.0629618294479375,1020727.5851122409,158.8382406363772,-0.32510399573133086,0.042525187481015345
NACA6409,0.5233911564179898,3161497.453721754,225.96962768759,-0.04520590769767007,0.008343692694048003
NACA2412,9.139529749114324,1748606.7239057997,219.23373325755216,0.9185720478613809,0.1773494829455332
NACA4412,-3.7462075675626827,1134920.4670809633,224.797106869208,-0.39460558129806783,0.03723249524090906
NACA6409,11.786769847120048,1634592.0484478122,82.10114918695322,1.0330867874761416,0.2890397106704459
NACA4412,-4.923601546828338,976321.2356882169,28.045972310854452,-0.5645922173362545,0.05844539820305813
NACA6409,-0.06352261596195508,4519388.928405626,80.04536397592571,0.032394543759228206,0.006216066455641522
NACA2412,9.818081123041429,2046215.7429539312,84.10268949276299,1.0827680749397062,0.2008552621316458
NACA4412,1.3254029945861356,1301868.5943743999,229.15287514674264,0.177674206593576,0.0135249564257691
NACA6409,-2.9621522386797294,2297198.420978071,169.32582855273324,-0.28003360024232404,0.027728912628692835
NACA0012,2.204678376008557,1670627.2173518282,38.79191070851262,0.21940121851930136,0.016909859867871455
NACA2412,0.40786572769051066,3747654.3436852973,51.13707708255326,0.12491971850145676,0.007259789496556776
NACA6409,11.854238043211097,4858977.568238922,55.80550887465434,1.2928357644189918,0.2911584098453729
NACA0012,1.266958351702863,2246364.9178184695,164.99700207885232,0.09735370119407702,0.010403032317798218
NACA6409,10.778649435520144,4319063.659863978,189.1452258666107,0.9778656155364999,0.2390213084546759
NACA0012,12.837442896214696,2872729.0604421357,217.71809943004112,1.1788349164579097,0.3387095992018837
NACA2412,3.67634839153059,870454.758961744,236.3464066854359,0.43372888876104915,0.03605418280914181
NACA4412,13.19886287708784,3484051.4361985736,66.39204819888161,1.317533360670065,0.3566631615416564
NACA0012,2.546361079263857,2615829.0359165184,91.24767148653129,0.2637982034493216,0.021560435578529664
NACA6409,14.281568329802163,3287971.9639353068,75.27426257131106,1.3386242833323807,0.41795405936406105
NACA2412,-3.2142095094885414,4459468.321601158,102.51516051721168,-0.35908039658827745,0.029221959734413504
NACA0012,8.740385330064855,2258129.396214626,230.37297470746236,0.8592644923114465,0.16293006547935554
NACA6409,4.876280809138574,4515770.3537650425,152.27589039605314,0.498020000082061,0.056795291986911633
NACA6409,2.752976109112941,3778278.1699801087,189.7841363846348,0.2553680089656062,0.025493055225466566
NACA6409,7.654237574972019,2494164.1368021253,132.72742430915986,0.7135574475821348,0.12893111683910036
NACA0012,9.077141832686625,3055788.464724022,26.637320067308643,0.8684858336385364,0.1764675033922002
NACA0012,-4.912734606993818,1695347.5493431562,34.7649617794973,-0.4308572964020202,0.06084634357964158
NACA0012,-1.6609382250560256,4919626.7687199935,143.72229719161373,-0.15385459152542758,0.017193725368698842
NACA4412,9.260921012686374,3370020.6989469402,185.3214780086059,0.956699941616415,0.1820064310695157
NACA0012,8.327708271564129,314849.57723348646,69.52602133160823,0.7878271366125464,0.14783458683727493
NACA0012,14.320950102573544,1700447.338165243,186.03920201822993,1.284403835987323,0.41940370183516995
NACA0012,10.22075580501566,3154240.7254193816,206.45312790120786,0.9959203651573412,0.21717214383865102
NACA4412,14.01545415462676,376033.06121627503,114.73642002328558,1.3582168877414011,0.40287496890299207
NACA0012,9.05081003069614,217032.53746379956,191.67642355414412,0.9225316165010179,0.1752290993809236
NACA6409,0.9610441727888634,2305118.7736862325,112.92688857554577,0.26039060296297845,0.010395876598336821
NACA0012,-2.8927015549828705,1730181.880494083,176.0206447746546,-0.25451185461737424,0.02666100885507309
NACA6409,10.636477266898712,2247663.1793625127,195.7193213434949,1.2004457346590456,0.23491457284106268
NACA6409,7.882984429518318,1387197.2184120254,248.14312221086547,0.8167369277188042,0.1347015956924317
NACA6409,-4.036279752134075,907116.9600206065,99.4412322746271,-0.4351222870920433,0.041484341707075136
NACA4412,2.201009318019567,3476802.4492036547,114.53937953216064,0.2374967357080009,0.018209862893429817
NACA4412,14.135996309685723,2621398.4697122225,58.0926136643394,1.5026315609424576,0.40829284994503273
NACA4412,5.008022914204025,1080755.6351218973,66.93680343241559,0.5922804212364645,0.06116724456607629
NACA0012,3.6545827203940924,1665988.1886739917,179.48085059762687,0.3366914036372553,0.03651845090974546
NACA6409,4.15399210318588,2999858.747550297,230.9204857355295,0.428058395103553,0.04365445732666123
NACA4412,-0.8223455198967251,453923.8065351414,110.75913888208532,-0.15369789597322978,0.011875313313282853
NACA4412,2.3741434172959046,822519.7454042798,61.364222772174486,0.278647772964162,0.020444081496843652
NACA0012,2.396265119743532,458903.4601262116,85.57288485808863,0.3172942469271479,0.023737208835570373
NACA4412,-3.952899596250552,4080354.9302991824,124.66189210587189,-0.3932999869192544,0.03930309812868904
NACA0012,10.351352570358365,3786805.2427388453,86.84957575403473,1.0017660543178302,0.22392705704609492
NACA2412,3.33008863807758,3791233.3662083596,73.72318911802924,0.35101541137163617,0.029369450231572784
NACA4412,11.443597736328467,3609994.1830325373,189.2764324141283,1.165232725201005,0.27121810951802383
NACA2412,12.006960022397909,3379988.5759823592,21.804331885343334,1.204753193832272,0.2949749069635099
NACA0012,-0.7601189060268387,2437260.385353057,144.02302128739112,-0.06707613438588622,0.01264819454771713
NACA6409,8.14706964340257,3247163.0011848635,202.5663656168434,0.8060162218167886,0.14428249508291455
NACA4412,4.445636083259634,287971.6184610758,81.23250585301768,0.4943613547372837,0.05109570071700908
NACA0012,12.6031347584297,3145175.6710182447,158.75704744076398,1.2971248481012265,0.3277357564386267
NACA6409,-0.685186416470918,3911600.7571306983,173.8470242922821,-0.11767379900429926,0.009179220041212332
NACA6409,8.556264006200884,2551755.965883512,170.6556801731707,0.8050968704621587,0.15481862622354572
NACA2412,7.155042445054452,1851815.309293461,122.54541586570507,0.7027855236541172,0.11544960889150262
NACA0012,0.9060295514366556,1459391.0005247977,99.71293721142922,0.12744481134892452,0.014513133303752609
NACA6409,-2.2679819269765478,3249730.0457942043,212.2625367963971,-0.21939532200311404,0.02053259435608605
NACA4412,8.032795209545531,3494725.8732865527,194.44257010996878,0.7711220004484204,0.13802032968883465
NACA4412,9.771949162646614,4367741.239326458,93.88868988519988,0.9902708461009528,0.20371922772009673
NACA2412,1.3125468752669995,1777437.0040588547,43.6944147217074,0.11471416155058636,0.012056552276776709
NACA6409,7.896652080446277,3871884.3061893694,36.51573545245792,0.8336895310558343,0.13517192657542482
NACA0012,2.9026181522300654,2850643.538527756,41.68347491675529,0.3069147369763589,0.029554298886107878
NACA4412,9.264137665652354,4425898.804322587,154.05995307416984,0.9106498571926283,0.17997581637698806
NACA6409,-1.0156945021189379,2686279.330648542,31.882300440667628,-0.08999351160957071,0.013721717814543498
NACA6409,12.804300052723487,2636386.1591500393,97.49318124172883,1.3461824082485587,0.3389413212720372
NACA2412,0.7481919293115951,2931597.6990604545,193.23593144027276,0.046337689103840625,0.011040549241710893
NACA4412,2.355719755123058,3771645.2401979286,87.70007829853697,0.25570482459466387,0.01911196393108785
NACA4412,-3.8381609583930043,4826983.346259459,195.56085775142986,-0.3873391128626002,0.03801407956485806
NACA0012,-2.769755753574472,460460.4356572517,191.45741878762271,-0.2556263911643422,0.0259219960146191
NACA4412,5.3172380542465625,361829.5517159841,76.54024050563976,0.49899555834486975,0.06369936746129276
NACA0012,0.3518535345594298,4693996.653295958,187.62910142133146,0.040702125113911775,0.010509089537600427
NACA4412,11.709604514843889,2696390.56503921,191.98862680258316,1.226351615605229,0.28531177775622807
NACA2412,-4.706132226900923,3113024.7713779868,111.41440290341617,-0.5174635717523977,0.05626580141976909
NACA4412,2.5818809734387234,2463875.6478141714,68.39671126054918,0.19171784217761823,0.020535504573089336
NACA0012,1.7469109353818535,558921.517776625,139.8922855851299,0.11011831531383713,0.01873589022663595
NACA0012,-4.61344738164798,3863637.954251466,231.92144524004516,-0.5198778646748075,0.05595852047482907
NACA2412,-2.5126320199897956,3761400.760934076,167.11184845937424,-0.22149703760434636,0.02344694247118319
NACA4412,3.2728534983727045,1627346.2753147788,59.77217445427007,0.2569923655439972,0.02934704288077158
NACA4412,4.8572916889489335,1600572.301619162,177.03409268870956,0.47083440165771684,0.05653034652634428
NACA2412,3.0857949450973816,4205422.766437041,118.25669627482195,0.3394939596752736,0.028949066396140092
NACA4412,5.6187535682418766,454550.56293250044,156.0516233917358,0.5827083098516174,0.07368171033872274
NACA4412,6.90263349811363,4417415.226947173,188.83472805531483,0.6709854008132388,0.10533666152384802
NACA0012,-4.801523577443287,1357642.2804899807,138.4378908483223,-0.47060617115657344,0.056671587615276804
NACA4412,4.2819031890700785,3005625.2640019204,207.21631415186098,0.43354758539388627,0.04648789632645878
NACA4412,14.269984817751766,4686371.47710871,186.09578324282438,1.4157864339977673,0.4177951475867563
NACA2412,5.380645602590974,3422800.2575295675,161.46686820425745,0.5275228243263684,0.06698164735904054
NACA2412,8.550845349179063,2130706.0810884796,54.68234764144084,0.9668559066557544,0.15555753893718954
NACA6409,1.2372771583376636,3478717.6236365344,212.2682955096607,0.1641932610303314,0.011909659192134913
NACA0012,10.47982756305525,1785500.217950214,235.2582846235577,1.1720153021811321,0.23348809057175327
NACA4412,10.458429637522302,1458566.240111012,51.50197847613781,1.0209948071062052,0.23168530253835842
NACA4412,5.4259209530827786,4983748.06187993,132.29545976968905,0.5383437654638705,0.06999182475823268
NACA6409,14.52027646558427,3778872.13278096,79.54441065321603,1.385421358294595,0.4343274752685364
NACA4412,-2.4889957047469324,3259127.8891709065,193.54036070787987,-0.28937791057917184,0.02398712191445312
NACA0012,-4.66104670220838,1840919.251774662,185.974816281081,-0.371009012787713,0.05381325503936334
NACA6409,10.403164235141919,340888.062859736,52.4035777311917,1.014214709022104,0.22344050952463254
NACA0012,11.143110747297651,252178.6925722625,221.71627239017656,1.210275139736988,0.2578135064128305
NACA6409,-2.595855417588475,2815488.151699114,61.623804714940526,-0.321753654792842,0.02280685491401017
NACA6409,0.3116566591721215,3833960.3330913503,203.36957589906473,-0.021507785786451697,0.007928109400228343
NACA2412,-4.648952732667421,2733158.0331748896,125.10548271444112,-0.48195683431791325,0.05025319847193854
NACA0012,0.8661722156112939,4219846.8525016615,95.50262751837478,0.0834297254771705,0.012485947307328006
NACA4412,10.46283747837343,263790.012156786,56.39503041506911,1.0924381124598495,0.229590944842453
NACA4412,5.359210554251579,1897085.1744871065,58.55127891372476,0.5584595762844712,0.0651074815694678
NACA0012,1.9619118633657617,1261644.9167534725,172.23482758120707,0.1753754234693748,0.01620643930635825
NACA4412,2.4347858981266057,2291637.543969898,146.5989892278377,0.23681279948675527,0.024178809285740694
NACA4412,-4.9729274856906365,454644.3266512001,48.07964697978352,-0.5132458945582987,0.057704622528841676
NACA0012,0.9960105513047175,4775245.043698256,45.9205079008148,0.05386836836418526,0.01232567184448826
NACA6409,7.92917483275861,1193951.4652398685,36.631432197742036,0.7485193364457801,0.1353640704577691
NACA0012,14.483888876327143,4619308.099869565,191.06648989591514,1.499783082204385,0.43057880090571043
NACA6409,11.941216539677988,2186876.4596797405,183.73287960273652,1.1027134075714418,0.29347308958964546
NACA4412,-4.5281007070894175,4929068.252950569,33.439127896552286,-0.371942135836689,0.05118755898216758
NACA4412,12.971212093496788,2814886.078955033,148.86211738730378,1.2799714980695673,0.34684213150364646
NACA4412,10.66396826597252,4661081.034461456,39.47551570581868,1.0277713962776438,0.23790079996779634
NACA2412,10.607522471419609,126210.04460169194,227.86152724005657,1.0977402116768242,0.23519721367926916
NACA6409,4.15991518007143,3766370.1502864105,228.63700641143046,0.49025234721449884,0.04529900725196565
NACA2412,2.9601058590900564,4524948.200202325,180.59358765701992,0.3518922079892035,0.03190799405814018
NACA2412,1.058314576663852,784630.778196875,233.02345193107348,0.13092406013437974,0.017362655039900587
NACA0012,-3.6861028209126845,571016.6734875423,206.6341969951488,-0.3142671076051766,0.03589627573110746
NACA2412,-0.4352927301260179,2180405.7752111824,210.56387246322134,-0.1293541518697951,0.005742473561096128
NACA0012,-0.06792730043950712,4675026.640051383,151.03280563108464,-0.03288425711835813,0.011200218837733946
NACA0012,4.681541394204032,2757694.1449331497,90.39361558972045,0.422595636419161,0.05420616457109421
NACA2412,9.948888131933879,2684536.6722364877,70.09379647677696,1.0561207497541467,0.21008283384183676
NACA6409,4.476196567958933,791517.9796666772,95.25600506895371,0.428445755849699,0.050642443229445305
NACA6409,-3.843111011056788,103868.60435677205,164.55394892048426,-0.342040773266576,0.03965621236566329
NACA6409,14.155796019764079,4069686.44465276,59.711003241451756,1.4423724491008398,0.4130309350980915
NACA6409,13.854486381882246,529115.3586325673,79.48725442658397,1.3423332913800408,0.3964311469883489
NACA6409,10.703790862968168,3205864.1118030874,127.65399844295682,1.0410311757980026,0.23636915755875967
NACA2412,14.82655803128441,4581620.627124438,73.60152266066157,1.5473466876691775,0.4480204337358093
NACA2412,5.889646656005258,1122394.374476312,155.3880440346942,0.5501905331663052,0.07916468954661048
NACA4412,14.255367005064123,3359836.897560863,232.33048654495587,1.4317800810161863,0.41662785214599096
NACA6409,-3.4878991876649845,485623.0258667964,192.06055411171909,-0.3879169830828207,0.033878915079923626
NACA2412,2.3136149652274263,3058400.2048043036,173.27812125424998,0.2156638871769496,0.021574042770372382
NACA4412,-0.49237463986468377,903265.4326706934,154.02593947626912,-0.051545561184966976,0.012477075150597955
NACA6409,-1.0833383173145994,3706172.4465243723,132.2280191291249,-0.1474771572463345,0.01579266324096551
NACA0012,-2.1839410221464783,1576033.3444901502,62.909687715971735,-0.26641644991384195,0.020697022823974207
NACA4412,7.448272831319933,2370615.9431427666,225.78340474817907,0.7591409499708655,0.11924886898265108
NACA2412,10.626437114946102,3037209.655935346,77.16328046295234,1.0204068410550513,0.23554757906541243
NACA0012,6.565967988407213,939239.7122645739,41.001041842976974,0.6160639210557877,0.0960731667670574
NACA0012,-2.0607458082358066,3734025.3112263423,192.5034912225999,-0.2530272380086792,0.019522627052285215
NACA0012,11.222475398669417,1582937.6691203914,60.39157289616827,1.118352137550376,0.2626642442143485
NACA4412,7.719094143274569,3345622.1135724923,105.53607989447049,0.819094496047449,0.13326962208769455
NACA2412,2.76331412253991,875586.9484269309,26.50553350692534,0.3516578440696043,0.02434878360914721
NACA0012,8.48260591072126,3471776.5301111164,51.52562678430306,0.811964686772437,0.15467870714074008
NACA6409,0.19809958485665646,728121.5567712625,59.83683507477978,0.1273254981522262,0.014787909686528943
NACA0012,1.9038441698842101,2184246.83172292,32.51432938254093,0.1401491739530812,0.016078831452596993
NACA0012,13.349716862639806,1311309.7613204964,171.0311000232544,1.389149112430374,0.3667201780176399
NACA4412,0.8100901134284078,3767038.7221980947,212.51179303471696,0.044924188642068645,0.00942273098150087
NACA4412,4.399765363158732,1383971.5220836853,105.86254346416642,0.3964303728223727,0.04888004430095744
NACA2412,12.802822747920292,4420414.801337441,221.15258964518617,1.2430444669528098,0.33626410633305537
NACA6409,9.154427005350549,4469919.035892403,69.0697121488291,0.912820315552599,0.17970066939956555
NACA4412,-3.755935476705945,1062562.4445916507,94.83979741908509,-0.346594939118914,0.03850874032841942
NACA0012,-2.053939114420593,3107845.130537849,54.66950839716873,-0.1719005095468182,0.016566537251529116
NACA2412,-4.843168184561664,529816.4444278252,162.72861494636967,-0.5315160692235609,0.058593691523483996
NACA0012,7.618435804583267,2018531.788047983,116.57000590017057,0.7123606160827634,0.12644046029485576
NACA0012,3.953468508208367,3595276.474556234,161.0551697736367,0.34951491615265934,0.04316546404523749
NACA4412,-2.3145029819544893,3331173.9095645896,195.1852282406622,-0.2370180183147245,0.01841852285105695
NACA2412,14.15868242113541,3161033.280092379,145.51169368757814,1.4053604619039974,0.4116742246296351
NACA6409,5.593194478912398,1484450.2319459736,164.3549816274112,0.5118106747877501,0.07411433234716168
NACA6409,-0.16213411774221598,1952322.25222857,235.10757231069658,-0.002733227071059389,0.009205819963800621
NACA4412,5.0120714230941505,604436.1090314023,88.78479121003392,0.614335582726181,0.05772371444645775
NACA4412,8.592406654702156,3623211.820124645,102.60770588580922,0.834004892378458,0.157575689248799
NACA2412,-3.4752156405287105,2569055.10427724,185.0717731931475,-0.36919715511304774,0.03661047808391261
NACA6409,0.4940763009578397,3572951.5984937074,160.60026892273893,0.07739070861200241,0.012740083443604477
NACA6409,11.139309817679873,1319823.2715046764,61.06256804413441,1.0859901671811476,0.2573115895590073
NACA6409,4.193297408053224,1689747.3203118246,106.51388130241274,0.4527779648912316,0.0426013154320189
NACA0012,5.931542840645898,1737655.1525745618,127.60274301868444,0.5572271487256378,0.07950404150013607
NACA6409,3.6563200441893855,226137.80776135938,116.45966273272956,0.45723798479780364,0.03580039722961832
NACA0012,-4.122001147139898,1771134.5768700554,61.00320591406938,-0.39496136608437504,0.04487468048065482
NACA2412,-1.6850044035968814,4036192.4102383642,232.6189211103803,-0.19950158781352373,0.01546847667447352
NACA0012,3.910832774837818,4496762.629173718,195.33331518961444,0.3616486925103181,0.03908269756201705
NACA2412,-0.8162906918414432,2639269.7466160445,130.711841384806,-0.10731905681954607,0.0135411871216953
NACA6409,-4.000419426806426,2331958.3065741793,176.4140365105724,-0.3314044593681989,0.04228756291563018
NACA6409,11.872993281036475,251040.63162691426,226.37501459117001,1.1238617777235833,0.29280677020853646
NACA2412,14.623850583282316,4408101.254168374,51.32005274316138,1.4289879748052563,0.43426404089607057
